Date,Open,High,Low,Close
2020-02-27,6.3476124078584535,6.64893125360864,6.197949244815988,6.290337085723877
2020-02-28,6.037826334431292,6.784897141438854,6.021141893667339,6.7253804206848145
2020-03-02,6.89546430619151,6.912646997105689,6.499516704618739,6.88375997543335
2020-03-03,6.939540411907499,6.999306015519978,6.535873107011647,6.621288299560547
2020-03-04,6.728618217428023,7.094433875085668,6.653910847652948,7.084970951080322
2020-03-05,6.885502193942005,7.052348018857373,6.760990398482024,6.80556583404541
2020-03-06,6.626020340965271,6.683545020586872,6.424809118163866,6.625024318695068
2020-03-09,5.974076456092532,6.459672694457818,5.931244648976201,6.112035751342773
2020-03-10,6.388451401363497,6.5015082359313965,6.125731896825356,6.5015082359313965
2020-03-11,6.361558080137427,6.389946856189542,6.040566703714004,6.137685775756836
2020-03-12,5.614486423807878,5.879945599168345,5.373929705464922,5.386630058288574
2020-03-13,5.739994165932216,6.001967021688667,5.468807747955837,5.9974846839904785
2020-03-16,5.289510622766234,5.630424311039589,4.8310582281153325,4.890823841094971
2020-03-17,5.003133705903673,5.499936062141312,4.756351479681672,5.410536289215088
2020-03-18,4.982962586228591,5.2280016368582345,4.499358867162587,5.050696849822998
2020-03-19,5.029280412841666,5.397088566428177,4.815867575219832,5.303455829620361
2020-03-20,5.453616536843475,5.735511233684111,5.108221033415552,5.123660564422607
2020-03-23,5.12266549047354,5.390864363327464,4.943617513362338,5.296483993530273
2020-03-24,5.702641033345908,6.2918312232495754,5.678983959481302,6.205170631408691
2020-03-25,6.320219057670394,6.519936005707331,6.067709130537337,6.116518020629883
2020-03-26,6.323706009766051,6.529897835657393,6.2255909210386315,6.405884265899658
2020-03-27,6.225590704111467,6.552309772659619,6.192719592793357,6.293574333190918
2020-03-30,6.359067291374254,6.623032683251805,6.314990097114926,6.613818645477295
2020-03-31,6.653911048444438,6.858110818678455,6.4185838002500555,6.564262866973877
2020-04-01,6.366290197653888,6.512715950868044,6.008443118777632,6.053018093109131
2020-04-02,6.082152604719587,6.37500451862211,6.034091325317394,6.361806392669678
2020-04-03,6.324204046373109,6.365790946733612,5.936474454401283,6.073935508728027
2020-04-06,6.356078486910702,6.720649216616237,6.298553810410207,6.683793544769287
2020-04-07,6.9054245775815115,6.9290821244683904,6.40737735857138,6.450458526611328
2020-04-08,6.559532083650061,6.672588942297645,6.489556401478478,6.64768648147583
2020-04-09,6.7734427014723,6.796352639085369,6.485073111903276,6.548076152801514
2020-04-13,6.488310473583268,6.728618304084489,6.399907202770345,6.719902515411377
2020-04-14,6.848149593092248,7.105141867954812,6.8205079558991155,7.071025848388672
2020-04-15,6.902935179098929,7.0765047828116625,6.857613073884868,6.993579864501953
2020-04-16,7.148970722910891,7.445806762036778,7.135772595346985,7.33872652053833
2020-04-17,7.420903174994001,7.442319315033417,7.145483321026608,7.279458045959473
2020-04-20,7.152955099952114,7.308843758155547,7.1038973186254335,7.148223400115967
2020-04-21,7.030186206973382,7.091445616166111,6.651670181611287,6.711435794830322
2020-04-22,6.903681973130234,7.168643384661599,6.858110983321336,7.1258111000061035
2020-04-23,7.167896641934298,7.299878868796105,7.047368909886649,7.0725202560424805
2020-04-24,7.062309056851469,7.213465986100305,6.987601696004184,7.2114739418029785
2020-04-27,7.3459472470324645,7.5578662869260596,7.32129367906679,7.397993087768555
2020-04-28,7.54541667429506,7.575299722350507,7.250074884640491,7.255553245544434
2020-04-29,7.390273122248136,7.485151239621805,7.3150679863591925,7.432358264923096
2020-04-30,7.378322581744806,7.432360959979446,7.264519051964445,7.278464317321777
2020-05-01,7.080986751472618,7.194292483570223,6.993579499567315,7.0418901443481445
2020-05-04,6.994574835078078,7.267504872616787,6.994574835078078,7.253808498382568
2020-05-05,7.357900981818073,7.477432203170718,7.253808818035892,7.314819812774658
2020-05-06,7.39425806760454,7.520513027172209,7.356406373420387,7.415673732757568
2020-05-07,7.554878280997428,7.655234767610334,7.503579572014176,7.591982841491699
2020-05-08,7.663701829138328,7.788213639441063,7.629834696531762,7.781988143920898
2020-05-11,7.777006721824612,8.080815810300923,7.748369065529269,8.0339994430542
2020-05-12,8.091773445172167,8.140581862302048,7.7623152046208865,7.772027015686035
2020-05-13,7.886578477433536,8.046949472924325,7.565088875981364,7.749615669250488
2020-05-14,7.811121968011567,8.004613375995227,7.65747429069697,7.9991350173950195
2020-05-15,7.858936085271432,8.467300485063323,7.843247666290746,8.457589149475098
2020-05-18,8.726285957195563,8.88167683840197,8.646598471953777,8.716075897216797
2020-05-19,8.755919887687877,9.052008785604071,8.728527135745038,8.771110534667969
2020-05-20,8.955886844050895,9.007683809546332,8.854036071033905,8.934968948364258
2020-05-21,9.016149218326575,9.017144765603891,8.703375432354866,8.740978240966797
2020-05-22,8.790781187022999,9.057486181890054,8.679219108082181,8.990996360778809
2020-05-26,9.120985080699214,9.145888005091253,8.638128633638368,8.683699607849121
2020-05-27,8.59131672321985,8.599036016310325,7.965520111033462,8.49195671081543
2020-05-28,8.379394654282432,8.726284915463808,8.34652354679556,8.453853607177734
2020-05-29,8.52109100854398,8.840837478637695,8.451862463225005,8.840837478637695
2020-06-01,8.798752240118027,8.806222645268207,8.655563458390905,8.771857261657715
2020-06-02,8.761895905306496,8.802735191457245,8.624185501823682,8.79078197479248
2020-06-03,8.787795042920095,8.831622874015267,8.666021935863746,8.735250473022461
2020-06-04,8.697880093507253,8.912387299046383,8.647554448398513,8.736248016357422
2020-06-05,8.764151688071133,8.965952278985723,8.677950020915608,8.8892183303833
2020-06-08,8.846614414617736,8.859071087161745,8.655775568185915,8.774614334106445
2020-06-09,8.769631554767159,9.078312217954664,8.721049866135466,9.014781951904297
2020-06-10,9.136112317494959,9.467215360522856,9.121910741750701,9.33442497253418
2020-06-11,9.118422400608619,9.229288393906904,8.755679218308117,8.765893936157227
2020-06-12,9.130881046214606,9.15554539189167,8.673215446649964,8.901674270629883
2020-06-15,8.784829388857338,9.150562516844673,8.713575356427903,9.142091751098633
2020-06-16,9.193163544019576,9.234769412991046,8.808246055560947,9.037202835083008
2020-06-17,9.08230146482681,9.266911550040337,9.03895067394644,9.204129219055176
2020-06-18,9.195159372769865,9.250467881789225,9.083047401732872,9.186190605163574
2020-06-19,9.210606424742709,9.412407032556365,9.195408843929524,9.229290962219238
2020-06-22,9.267907600251794,9.498359408949637,9.241249346955792,9.493874549865723
2020-06-23,9.518039245168492,9.609223760973583,9.375035085564633,9.417387962341309
2020-06-24,9.443549028011027,9.523522838602178,9.112943915397793,9.203630447387695
2020-06-25,9.323463251881568,9.47219821833434,9.150561942125533,9.457249641418457
2020-06-26,9.46721610323142,9.46721610323142,9.093510204419653,9.123406410217285
2020-06-29,9.138107732981206,9.172737804344859,8.86928797872755,9.168252944946289
2020-06-30,9.281855550312175,9.493372787486537,9.234519824970947,9.464971542358398
2020-07-01,9.487895459840797,9.542705967758568,9.380517348684924,9.497113227844238
2020-07-02,9.605736929256501,9.703897268706609,9.545196562472253,9.579079627990723
2020-07-06,9.708133497305749,9.87455704089892,9.678984287054332,9.805296897888184
2020-07-07,9.911923788313404,10.035246440241414,9.816753382402391,9.83768081665039
2020-07-08,9.959263037333473,10.189715796668938,9.9311107813618,10.180746078491211
2020-07-09,10.344428905085344,10.533523817921163,10.19818487420453,10.472734451293945
2020-07-10,10.552209640724762,10.618479869923425,10.34293428234566,10.443087577819824
2020-07-13,10.558439364814555,10.75500811512354,9.99040565708493,10.017561912536621
2020-07-14,10.040232450582947,10.366851638295143,9.751731237272898,10.341190338134766
2020-07-15,10.378311468876817,10.396996003532037,10.02104815021368,10.191956520080566
2020-07-16,9.980439491512932,10.171527353998105,9.861351715438127,10.099776268005371
2020-07-17,10.190212395992338,10.213132788399555,10.052938091572605,10.166295051574707
2020-07-20,10.23879412998473,10.49490720598803,10.121699312228516,10.474477767944336
2020-07-21,10.476722161899874,10.523560860217113,10.251253190453125,10.292859077453613
2020-07-22,10.33172304210224,10.565911737188781,10.255985098028882,10.402727127075195
2020-07-23,10.413935754756906,10.510601119147458,9.9966310953695,10.094791412353516
2020-07-24,9.84091969584202,10.328979394077516,9.743258336277663,10.159317016601562
2020-07-27,10.196939292576193,10.405715681180023,10.182488715413822,10.385536193847656
2020-07-28,10.338450010177334,10.346172824798396,10.1740194451191,10.18024730682373
2020-07-29,10.354890347644337,10.479956960079575,10.311291523626386,10.42938232421875
2020-07-30,10.339196062638807,10.5863403635823,10.25972121762195,10.577371597290039
2020-07-31,10.526795731850012,10.729345196481006,10.396995248418266,10.578118324279785
2020-08-03,10.69546415667313,11.060450332078197,10.678273622483482,10.97225570678711
2020-08-04,11.011866768848385,11.189002990722656,10.868363657948816,11.189002990722656
2020-08-05,11.205199894465501,11.332508502653472,11.127717987110488,11.247801780700684
2020-08-06,11.310584486947855,11.318806254006425,11.14017503553135,11.29638385772705
2020-08-07,11.273462404012015,11.465049231458748,10.999411764399314,11.160852432250977
2020-08-10,11.295136017955185,11.36888005134779,10.819033954905294,11.126469612121582
2020-08-11,11.035536173478329,11.098319449331218,10.758495619381051,10.812559127807617
2020-08-12,10.952820408317251,11.427426529688978,10.920432302149997,11.400769233703613
2020-08-13,11.50615721615584,11.681301477453934,11.316564275592059,11.403512954711914
2020-08-14,11.490209613163513,11.664356876470226,11.401019002979302,11.524092674255371
2020-08-17,11.81035296440147,12.366925960878032,11.77647084788185,12.294426918029785
2020-08-18,12.407036010306534,12.452877747550117,12.044541772145244,12.218439102172852
2020-08-19,12.254067699590701,12.272503236725107,12.05625204819537,12.096612930297852
2020-08-20,11.933673579265218,12.332292763174173,11.837755214448215,12.099100112915039
2020-08-21,12.159643368535798,12.76454905109329,12.153165555775876,12.639731407165527
2020-08-24,12.839289060494515,12.867940264465586,12.46433720627704,12.676353454589844
2020-08-25,12.587162502642434,12.717212003155831,12.530359043130268,12.706001281738281
2020-08-26,12.755079279788657,12.824090403622819,12.633998562589216,12.728919982910156
2020-08-27,12.737392873510554,12.805657007560127,12.523134653364204,12.584671974182129
2020-08-28,12.631258689838903,13.10262593825955,12.59887058142453,13.102376937866211
2020-08-31,13.13725649731869,13.5281529158447,12.992757381915121,13.32834529876709
2020-09-01,13.437502163161502,13.949632578291991,13.394139355571934,13.777427673339844
2020-09-02,14.65739345260157,14.680321655884619,13.85617738039282,14.301270484924316
2020-09-03,13.78515199377627,13.840726125228484,12.838147232687476,12.974466323852539
2020-09-04,12.74344435701428,13.133461413536873,11.667846759486407,12.582703590393066
2020-09-08,11.69750507921574,12.510434346099357,11.667350850169926,11.875442504882812
2020-09-09,12.36090597859169,12.768865989379982,12.19318633889439,12.67491340637207
2020-09-10,12.94829670555492,13.024057300031474,12.12863879167486,12.272933006286621
2020-09-11,12.446136279849737,12.612609582792775,11.858245343800984,12.126148223876953
2020-09-14,13.039759537676474,13.273021054817024,12.591427528763537,12.831666946411133
2020-09-15,13.238129187299958,13.256820260509723,12.787305559031369,12.950040817260742
2020-09-16,12.916399323525857,13.051472087075725,12.474297979375853,12.475045204162598
2020-09-17,12.093999936822648,12.55005801210448,11.99680748160983,12.424205780029297
2020-09-18,12.554046450865343,12.592673981885103,11.950954253863882,12.150821685791016
2020-09-21,11.88740432937985,12.483020443369432,11.866968777052533,12.477787017822266
2020-09-22,12.535354084103151,12.608123888333473,12.117177260031074,12.597906112670898
2020-09-23,12.53585102033723,12.68687406505385,12.04116641481339,12.085525512695312
2020-09-24,12.034187925664993,12.52986975715517,11.976121155430357,12.309067726135254
2020-09-25,12.408256652197235,12.842881933702188,12.207142912715822,12.833162307739258
2020-09-28,12.999137539161858,13.010601640307375,12.709802791708746,12.993904113769531
2020-09-29,12.896709412588681,13.400366389247864,12.892473238294206,13.184050559997559
2020-09-30,13.116015596974174,13.579549636887624,13.108788623030144,13.487839698791504
2020-10-01,13.714624017312177,13.719358341774951,13.418310444661264,13.571576118469238
2020-10-02,13.183304746291645,13.476875649121473,13.00985259385237,13.02106761932373
2020-10-05,13.194267220514323,13.601229872018918,13.181058647650765,13.599485397338867
2020-10-06,13.786396879631232,14.09741348387712,13.621917127514193,13.693191528320312
2020-10-07,13.955612003069618,14.074735405554517,13.819791075017143,13.919974327087402
2020-10-08,14.030623394171375,14.040093944013766,13.714623411586466,13.79511833190918
2020-10-09,13.723596523541781,13.780666052397772,13.617681691548734,13.719359397888184
2020-10-12,13.945394372067542,14.301767332906016,13.868637469979598,14.181148529052734
2020-10-13,14.251426207794067,14.303262307853934,13.974551882634765,14.203328132629395
2020-10-14,14.245444791209522,14.297529966845348,13.915987137027978,14.050810813903809
2020-10-15,13.76720853862812,13.961593453432227,13.72434388516162,13.925956726074219
2020-10-16,13.992494903591206,14.076977879491116,13.749014676143386,13.76795482635498
2020-10-19,13.859167377230175,13.939413232064247,13.364481770808682,13.455195426940918
2020-10-20,13.54067417932236,13.75624280985995,13.464415427510037,13.602478981018066
2020-10-21,13.582043246069873,13.74801839791896,13.435008244461862,13.482109069824219
2020-10-22,13.47986707572771,13.568835305575032,13.1900332336967,13.318876266479492
2020-10-23,13.407593415945206,13.550392228128988,13.249344355802839,13.547401428222656
2020-10-26,13.384668685989434,13.649580786393301,12.997393298631682,13.09981918334961
2020-10-27,13.264048592896252,13.39962044326866,13.149909542923867,13.354513168334961
2020-10-28,13.156391528197952,13.218196338857775,12.569248678932844,12.587191581726074
2020-10-29,12.798021576704697,13.151154617918088,12.709800585121364,12.98293685913086
2020-10-30,12.809486688870361,12.895713186897273,12.261220547784955,12.49448299407959
2020-11-02,12.61784213912138,12.796277680058376,12.355920877552483,12.541085243225098
2020-11-03,12.668433313890562,13.063682887469264,12.563016632474788,12.978452682495117
2020-11-04,13.347034420655579,13.78390318861694,13.294949252565239,13.750757217407227
2020-11-05,14.117850049572407,14.293792964075415,13.946890534905274,14.115357398986816
2020-11-06,14.065265730682986,14.542755669985283,13.851193438556013,14.516090393066406
2020-11-09,14.506618224863628,14.645179920761693,13.567837827664581,13.587774276733398
2020-11-10,13.56360312015557,13.56360312015557,12.588437650213546,12.729741096496582
2020-11-11,13.01259532860774,13.392643737566482,12.907427719129638,13.375697135925293
2020-11-12,13.436504787685358,13.72259966489357,13.274018572039523,13.414324760437012
2020-11-13,13.58428594217903,13.625655192905109,13.018076883230666,13.255077362060547
2020-11-16,13.130966376130157,13.606462616804576,13.11451888025393,13.472636222839355
2020-11-17,13.50977173125303,13.553383607027966,13.261806251274743,13.379932403564453
2020-11-18,13.422796566288316,13.562853664158515,13.143430545915464,13.386411666870117
2020-11-19,13.171093089061117,13.44497661001742,13.058698515613026,13.397875785827637
2020-11-20,13.411583145369244,13.451955146489949,13.023808681876831,13.046487808227539
2020-11-23,13.129726118332753,13.340309476449224,12.974466868389637,13.0985746383667
2020-11-24,13.101062973168126,13.120501271118869,12.844375148397543,12.916895866394043
2020-11-25,12.991410861654828,13.22766315151968,12.978950462304862,13.193022727966309
2020-11-27,13.332831332124405,13.365229132389386,13.128975881494377,13.219439506530762
2020-11-30,13.22318004895571,13.370215066759313,12.931352638422043,13.359249114990234
2020-12-01,13.449715608904196,13.486100518447449,13.186546989138023,13.347787857055664
2020-12-02,13.308409069816136,13.630390679939252,13.192525541134518,13.501797676086426
2020-12-03,13.54866416232819,13.620957172844438,13.290903852700819,13.357711791992188
2020-12-04,13.410060816255628,13.521242861894294,13.350481990906417,13.519497871398926
2020-12-07,13.562375529143035,13.692004086109401,13.46141521930182,13.567859649658203
2020-12-08,13.546170890394157,13.559881665713313,13.243538190304427,13.311842918395996
2020-12-09,13.262482439496566,13.375657659277737,12.831467938222275,12.893789291381836
2020-12-10,12.832215751749333,13.031394734147312,12.812770760118399,12.93517017364502
2020-12-11,12.930187096081763,12.982786912708411,12.786349472675026,12.976056098937988
2020-12-14,13.050590163896993,13.3504802934115,13.040120222256023,13.270709037780762
2020-12-15,13.401333301891295,13.425514015697209,13.14905717380978,13.322310447692871
2020-12-16,13.38413382690294,13.39884214592736,13.174734036543057,13.204648971557617
2020-12-17,13.32854516787109,13.341259349880422,13.14083363133033,13.303118705749512
2020-12-18,13.340757656203472,13.366683361556884,13.033140123420997,13.234064102172852
2020-12-21,13.037377156557108,13.331783154794788,12.930433506327743,13.294140815734863
2020-12-22,13.281178581595443,13.299126780742803,13.016686562423502,13.24029541015625
2020-12-23,13.218110529291765,13.237056275687273,12.96782849920963,12.972065925598145
2020-12-24,12.999986293991261,13.094964178276724,12.90176852813386,12.956610679626465
2020-12-28,13.02516265137732,13.02516265137732,12.726768366040222,12.863126754760742
2020-12-29,12.888058370495152,13.035136828772556,12.805544564367517,12.906255722045898
2020-12-30,12.953120278145812,13.175981710757751,12.859888338350087,13.108176231384277
2020-12-31,13.098951077067488,13.11340929563424,12.87808381553672,13.017683982849121
2021-01-04,13.066794130908479,13.613477268003745,12.925448959611947,13.076017379760742
2021-01-05,13.062307460654432,13.405074943901147,13.049594230220292,13.366436004638672
2021-01-06,13.184707458538943,13.207143187349473,12.550027288519626,12.578445434570312
2021-01-07,12.930436488917543,13.339514588897183,12.849668624043453,13.30586051940918
2021-01-08,13.324306483553258,13.382638612575214,13.004722188085635,13.238801002502441
2021-01-11,13.380394628106359,13.92109533146687,13.324305789405765,13.582565307617188
2021-01-12,13.713191537825285,13.71518662773532,13.30685695821669,13.446207046508789
2021-01-13,13.451440936900354,13.586055290946524,13.346741517718936,13.493071556091309
2021-01-14,13.536198445576108,13.56087745931454,13.142826263852895,13.162519454956055
2021-01-15,13.190191844917592,13.287163872887445,12.81177708254526,12.822745323181152
2021-01-19,12.97904584526776,13.056573821043251,12.807288385767938,12.988020896911621
2021-01-20,13.07427241809494,13.392111717368742,13.019430270891426,13.327547073364258
2021-01-21,13.380146684400248,13.959237226928826,13.215120034647857,13.827863693237305
2021-01-22,13.700726105452485,13.802185641575923,13.588298330647525,13.673304557800293
2021-01-25,13.742358087685238,13.788974533130535,13.198666607439788,13.614225387573242
2021-01-26,13.541681919123254,13.605748262959864,13.34923373913582,13.39684772491455
2021-01-27,13.192184594045496,13.19492712938978,12.757181781831777,12.880827903747559
2021-01-28,12.959102719549616,13.301621023796079,12.923454516478738,13.01369571685791
2021-01-29,13.037629611862155,13.296637574814783,12.87459708533729,12.95262336730957
2021-02-01,13.015940401973044,13.232818458698954,12.865870277184177,13.199165344238281
2021-02-02,13.360453169364302,13.53320722236084,13.247526137181742,13.518001556396484
2021-02-03,13.597025697699792,13.891931010643143,13.47786803999946,13.491827964782715
2021-02-04,13.492326119723447,13.634418753169928,13.299628759470641,13.625195503234863
2021-02-05,13.68577232541478,13.697987259872164,13.507033932986507,13.552154541015625
2021-02-08,13.68801533625432,14.43238173036447,13.68801533625432,14.397481918334961
2021-02-09,14.299759600879625,14.54156676786031,14.18184770115254,14.222481727600098
2021-02-10,14.421907604742781,14.862394456046452,14.30050574340871,14.722046852111816
2021-02-11,14.937431095439102,15.228596265602246,14.882338853622967,15.207157135009766
2021-02-12,15.006982807103192,15.247543280777698,14.732768268450995,14.918486595153809
2021-02-16,15.021190889000872,15.328560224455654,14.907267274456522,15.286430358886719
2021-02-17,15.127634745347793,15.179985402080357,14.737752585064538,14.86339282989502
2021-02-18,14.686901764314483,14.830739386268437,14.533341644579552,14.786616325378418
2021-02-19,14.981556212316738,15.133620482317376,14.804314630283326,14.88383674621582
2021-02-22,14.732518363727369,15.089994124865994,14.284053959471905,14.314716339111328
2021-02-23,14.035020874610526,14.198054355052545,13.35123082497235,14.101580619812012
2021-02-24,14.082381925555026,14.465284128044166,13.716679525715865,14.457555770874023
2021-02-25,14.005351036998707,14.333660217559027,13.178472046830029,13.269460678100586
2021-02-26,13.713194008159721,13.814902721109029,13.322813420867767,13.67530345916748
2021-03-01,13.835342740558906,13.885200021705584,13.514512672161931,13.8021879196167
2021-03-02,13.860270705346387,13.880712294925438,13.357711524851588,13.367932319641113
2021-03-03,13.38787589697503,13.41305321076399,12.76216886866683,12.768152236938477
2021-03-04,12.764163793210002,12.937916368071201,12.049213052409737,12.334894180297852
2021-03-05,12.514129408982628,12.514129408982628,11.645867786362965,12.425882339477539
2021-03-08,12.414414640051222,12.435603674084037,11.533439801994518,11.560113906860352
2021-03-09,12.099753496667573,12.58503018119177,12.028931897775243,12.488773345947266
2021-03-10,12.808217687288016,12.94736663668477,12.426181162680194,12.436903953552246
2021-03-11,12.917443914087112,13.013452477307373,12.70248579612191,12.960834503173828
2021-03-12,12.61645095024476,12.85634676368248,12.558347920345986,12.823678970336914
2021-03-15,12.832405805122997,13.17354596831994,12.735151088409987,13.158084869384766
2021-03-16,13.322918874295542,13.478526797408927,13.083771743024755,13.257833480834961
2021-03-17,13.006966431737487,13.419426670272632,12.956842713654673,13.307708740234375
2021-03-18,13.103474248516884,13.150854487628825,12.685028551725626,12.69051456451416
2021-03-19,12.717944549061619,12.889013577295337,12.580790435356477,12.813453674316406
2021-03-22,12.880285290303775,13.360823620782522,12.874299857877881,13.153097152709961
2021-03-23,13.220926519947097,13.310949633938653,12.988512512674987,13.037888526916504
2021-03-24,13.11818512863964,13.126165388010351,12.604979014868762,12.611212730407715
2021-03-25,12.468074080612768,12.682782915136395,12.241146098262075,12.50373363494873
2021-03-26,12.522937430864202,12.823929009605243,12.342392711032783,12.806971549987793
2021-03-29,12.788017694881296,13.0296590866071,12.668070270981813,12.915696144104004
2021-03-30,12.809713771579235,12.942629001970921,12.673058121314657,12.839388847351074
2021-03-31,12.982778720855652,13.436634761447108,12.949861691430945,13.314692497253418
2021-04-01,13.538129196852404,13.835130162239196,13.477281731340076,13.777027130126953
2021-04-05,13.832634317551104,13.97876561859769,13.698471978264806,13.952332496643066
2021-04-06,13.964553395548302,14.018916004314782,13.738872514596373,13.826650619506836
2021-04-07,13.845853464933775,14.207691563848941,13.677029424056386,14.107943534851074
2021-04-08,14.216914550440341,14.435114544921593,14.213173180034131,14.28100299835205
2021-04-09,14.178263990565366,14.371776494039445,14.139362482793082,14.36379623413086
2021-04-12,14.253826338640454,15.313904498075306,14.10370439177291,15.170764923095703
2021-04-13,15.193205869262812,15.660528141496703,15.087721653634365,15.640079498291016
2021-04-14,15.585718757163326,15.680978662596893,15.189218033930018,15.238594055175781
2021-04-15,15.623122755169474,16.17348576432492,15.592200556342737,16.0966796875
2021-04-16,16.012641545241966,16.12510909130004,15.825363694035376,15.872495651245117
2021-04-19,15.497438724293298,15.767757295505456,15.194701596936312,15.323127746582031
2021-04-20,15.284725469092292,15.458038566239265,14.925381656950178,15.133108139038086
2021-04-21,15.08074025890028,15.323878028896175,15.064282220242037,15.321883201599121
2021-04-22,15.336345317338932,15.399686073698188,14.746332141113498,14.812914848327637
2021-04-23,14.896702404932322,15.296445004947893,14.862788442781444,15.2268705368042
2021-04-26,15.146823331502622,15.440083849597968,15.08697376083181,15.439085960388184
2021-04-27,15.539334614946952,15.63110332965213,15.31589778572029,15.343079566955566
2021-04-28,15.325873065531082,15.493201692864114,15.177247490188085,15.238343238830566
2021-04-29,15.36128198854834,15.397690199904106,15.033608086346442,15.286221504211426
2021-04-30,15.13635161976732,15.326372008336463,14.959297133568592,14.971765518188477
2021-05-03,15.086974247402853,15.20841803404415,14.750323136442555,14.79944896697998
2021-05-04,14.600449582589548,14.600698817066128,13.975026104461781,14.315168380737305
2021-05-05,14.672018629638556,14.776256666947063,14.351327112045158,14.422148704528809
2021-05-06,14.458809043562871,14.534618194500736,14.182256705395886,14.486489295959473
2021-05-07,14.771021408101264,14.933112300510395,14.63486422135409,14.77501106262207
2021-05-10,14.750075635244501,14.768778689541142,14.21417667136426,14.229887008666992
2021-05-11,13.790242830465013,14.318660873982997,13.715431575761658,14.270282745361328
2021-05-12,13.974277782332045,14.224397903406471,13.674783549250568,13.723909378051758
2021-05-13,13.998467009467184,14.045349728476552,13.425162054864115,13.63089370727539
2021-05-14,13.855082982627653,14.291981642885498,13.7139382203995,14.207195281982422
2021-05-17,14.12140694475875,14.133626093303139,13.818670761725361,14.12988567352295
2021-05-18,14.231130241326667,14.368035115402556,13.968790986386999,13.980511665344238
2021-05-19,13.532391695784717,14.04410243148695,13.509200522328285,14.030386924743652
2021-05-20,14.266542637893258,14.646834538609415,14.234623498296415,14.575763702392578
2021-05-21,15.125626149353618,15.183730127808582,14.832116394533218,14.954058647155762
2021-05-24,15.174253635999285,15.705415135802376,15.137845424049145,15.572750091552734
2021-05-25,15.72636344352039,15.77873122812608,15.443576455372922,15.608410835266113
2021-05-26,15.69469424475512,15.754044403313245,15.547066551912085,15.660530090332031
2021-05-27,15.660278094852826,15.71040181104527,15.421130958607247,15.449060440063477
2021-05-28,15.462027659013474,16.236575125057893,15.462027659013474,16.203657150268555
2021-06-01,16.229096888512235,16.34704949574134,15.86326820041709,16.223609924316406
2021-06-02,16.211393881108727,16.876218447528885,16.194685654349467,16.73607063293457
